68, 83, 1, 2, 4, 2
60, 163, 1, 2, 3, 2
49, 74, 2, 1, 4, 3
49, 36, 1, 2, 4, 4
25, 205, 1, 1, 4, 2
49, 96, 2, 1, 4, 4
6, 207, 1, 2, 3, 1
50, 11, 1, 1, 3, 2
29, 67, 1, 1, 3, 2
25, 163, 1, 2, 4, 2
21, 148, 1, 1, 3, 4
6, 23, 1, 2, 3, 2
60, 35, 1, 2, 3, 3
29, 75, 2, 1, 3, 3
2, 96, 1, 2, 4, 4
6, 62, 1, 2, 3, 3
49, 74, 1, 1, 4, 3
6, 86, 2, 2, 3, 4
29, 163, 1, 2, 3, 2
29, 211, 1, 1, 3, 2
50, 40, 2, 1, 3, 4
2, 222, 1, 2, 4, 3
38, 17, 2, 1, 2, 2
29, 191, 1, 2, 3, 2
2, 68, 1, 2, 4, 3
25, 64, 1, 1, 4, 3
38, 211, 1, 2, 2, 2
37, 6, 2, 2, 2, 2
68, 83, 1, 2, 4, 2
60, 86, 2, 1, 3, 4
2, 172, 1, 2, 4, 2
25, 211, 1, 2, 4, 2
21, 138, 2, 2, 3, 3
50, 191, 1, 1, 3, 2
50, 135, 1, 1, 3, 4
38, 167, 1, 2, 2, 2
49, 68, 2, 1, 4, 3
50, 75, 1, 2, 3, 3
21, 96, 1, 2, 3, 4
2, 36, 1, 2, 4, 4
37, 96, 2, 2, 2, 4
37, 222, 2, 1, 2, 3
25, 38, 1, 1, 4, 2
68, 40, 2, 1, 4, 4
49, 17, 1, 1, 4, 2
37, 62, 2, 1, 2, 3
68, 86, 1, 1, 4, 4
6, 59, 1, 2, 3, 1
29, 98, 1, 1, 3, 4
29, 167, 1, 2, 3, 2
38, 8, 2, 2, 2, 3
37, 68, 2, 1, 2, 3
60, 67, 2, 2, 3, 2
37, 87, 2, 2, 2, 2
2, 150, 1, 1, 4, 3
37, 193, 2, 2, 2, 4
6, 183, 1, 2, 3, 2
37, 74, 2, 2, 2, 3
29, 40, 1, 2, 3, 4
50, 40, 1, 2, 3, 4
68, 83, 1, 1, 4, 2
60, 163, 1, 1, 3, 2
49, 74, 1, 1, 4, 3
49, 36, 1, 1, 4, 4
25, 205, 1, 2, 4, 2
49, 96, 2, 1, 4, 4
6, 207, 1, 1, 3, 1
50, 11, 1, 1, 3, 2
29, 67, 1, 1, 3, 2
25, 163, 1, 2, 4, 2
21, 148, 1, 1, 3, 4
6, 23, 1, 2, 3, 2
60, 35, 1, 1, 3, 3
29, 75, 1, 1, 3, 3
2, 96, 1, 1, 4, 4
6, 62, 1, 1, 3, 3
49, 74, 2, 2, 4, 3
6, 86, 2, 1, 3, 4
29, 163, 1, 1, 3, 2
29, 211, 1, 1, 3, 2
50, 40, 2, 2, 3, 4
2, 222, 1, 1, 4, 3
38, 17, 2, 2, 2, 2
29, 191, 1, 1, 3, 2
2, 68, 1, 1, 4, 3
25, 64, 2, 1, 4, 3
38, 211, 1, 1, 2, 2
37, 6, 2, 2, 2, 2
68, 83, 1, 1, 4, 2
60, 86, 2, 1, 3, 4
2, 172, 1, 1, 4, 2
25, 211, 1, 1, 4, 2
21, 138, 1, 1, 3, 3
50, 191, 1, 2, 3, 2
50, 135, 1, 2, 3, 4
38, 167, 1, 1, 2, 2
49, 68, 2, 1, 4, 3
50, 75, 1, 1, 3, 3
21, 96, 2, 2, 3, 4
2, 36, 1, 1, 4, 4
37, 96, 2, 2, 2, 4
37, 222, 1, 2, 2, 3
25, 38, 1, 1, 4, 2
68, 40, 1, 1, 4, 4
49, 17, 1, 2, 4, 2
37, 62, 2, 2, 2, 3
68, 86, 1, 2, 4, 4
6, 59, 1, 2, 3, 1
29, 98, 2, 2, 3, 4
29, 167, 1, 1, 3, 2
38, 8, 1, 2, 2, 3
37, 68, 2, 2, 2, 3
60, 67, 1, 1, 3, 2
37, 87, 2, 1, 2, 2
2, 150, 1, 1, 4, 3
37, 193, 2, 2, 2, 4
6, 183, 1, 1, 3, 2
37, 74, 2, 2, 2, 3
29, 40, 1, 1, 3, 4
50, 40, 2, 1, 3, 4
